user_id,movie_id,rating
0,143,2.35
0,144,1.44
0,145,2.35
0,146,4.87
0,147,4.57
0,148,3.46
0,149,1.03
0,150,3.36
0,151,2.07
0,152,1.73
0,153,3.2
0,154,3.66
0,155,1.62
0,156,2.73
0,157,3.68
0,158,4.55
0,159,2.72
0,160,1.56
0,161,3.42
0,162,2.63
0,163,4.79
0,164,2.94
0,165,4.27
0,166,3.63
0,167,4.92
0,168,2.7
0,169,3.65
0,170,2.64
0,171,2.87
0,172,3.97
0,173,2.19
0,174,2.04
0,175,3.61
0,176,4.9
0,177,2.48
0,178,4.57
0,179,4.79
0,180,4.72
0,181,2.89
0,182,1.59
0,183,2.38
0,184,4.62
0,185,1.28
0,186,3.09
0,187,1.29
0,188,1.57
0,189,4.35
0,190,3.25
0,191,3.16
0,192,1.55
0,193,3.58
0,194,2.2
0,195,4.0
0,196,2.97
0,197,4.44
0,198,1.86
0,199,1.76
0,200,3.82
0,201,3.75
0,202,1.89
0,203,3.63
0,204,2.39
0,205,4.19
0,206,3.8
0,207,3.57
0,208,4.34
0,209,2.63
0,210,4.25
0,211,3.81
0,212,3.98
0,213,2.91
0,214,4.78
0,215,4.31
0,216,4.59
0,217,3.34
0,218,2.97
0,219,4.45
0,220,3.17
0,221,2.48
0,222,3.57
0,223,1.36
0,224,3.25
0,225,2.47
0,226,1.65
0,227,1.88
0,228,1.48
0,229,2.06
0,230,4.08
0,231,1.18
0,232,1.31
0,233,2.1
0,234,3.75
0,235,3.47
0,236,1.87
0,237,1.7
0,238,1.81
0,239,4.65
0,240,1.51
0,241,3.64
0,242,1.56
0,243,3.58
0,244,4.99
0,245,4.16
0,246,2.05
0,247,4.28
0,248,4.12
0,249,2.4
0,250,2.62
0,251,4.84
0,252,4.1
0,253,4.91
0,254,3.66
0,255,1.11
0,256,3.21
0,257,2.89
0,258,4.48
0,259,4.43
0,260,3.79
0,261,2.45
0,262,1.28
0,263,2.32
0,264,2.98
0,265,1.49
0,266,2.33
0,267,1.71
0,268,1.4
0,269,4.03
0,270,1.99
0,271,4.96
0,272,2.46
0,273,4.39
0,274,3.77
0,275,1.55
0,276,3.42
0,277,2.8
0,278,2.18
0,279,4.84
0,280,2.06
0,281,3.9
0,282,1.5
0,283,1.63
0,284,1.66
0,285,2.99
0,286,3.82
0,287,1.64
0,288,2.81
0,289,3.9
0,290,2.11
0,291,4.36
0,292,1.09
0,293,2.03
0,294,3.12
0,295,2.89
0,296,3.44
0,297,2.11
0,298,4.42
0,299,3.12
0,300,3.17
0,301,3.2
0,302,3.14
0,303,1.74
0,304,4.2
0,305,3.9
0,306,4.68
0,307,3.61
0,308,1.96
0,309,1.61
0,310,4.98
0,311,2.55
0,312,2.31
0,313,3.79
0,314,1.89
0,315,1.61
0,316,1.22
0,317,3.43
0,318,3.99
0,319,1.86
0,320,2.99
0,321,1.37
0,322,1.87
0,323,3.54
0,324,3.74
0,325,3.94
0,326,4.67
0,327,3.62
0,328,3.43
0,329,3.51
0,330,1.94
0,331,1.17
0,332,4.42
0,333,3.74
0,334,2.7
0,335,3.03
0,336,4.7
0,337,3.55
0,338,1.23
0,339,1.58
0,340,1.87
0,341,4.15
0,342,4.99
0,343,3.97
0,344,1.64
0,345,4.41
0,346,4.5
0,347,4.29
0,348,1.11
0,349,3.12
0,350,1.74
0,351,3.14
0,352,4.85
0,353,1.85
0,354,2.74
0,355,1.84
0,356,4.7
0,357,4.37
0,358,1.81
0,359,1.7
0,360,3.56
0,361,1.88
0,362,3.21
0,363,4.24
0,364,1.06
0,365,2.16
0,366,3.54
0,367,4.66
0,368,3.07
0,369,1.26
0,370,3.71
0,371,4.69
0,372,4.59
0,373,3.77
0,374,2.86
0,375,2.93
0,376,1.97
0,377,3.39
0,378,3.22
0,379,4.67
0,380,4.97
0,381,3.29
0,382,3.87
0,383,2.03
0,384,3.74
0,385,2.57
0,386,2.82
0,387,1.28
0,388,1.27
0,389,1.38
0,390,4.09
0,391,1.82
0,392,4.64
0,393,3.1
0,394,4.15
0,395,2.29
0,396,2.91
0,397,3.07
0,398,2.72
0,399,4.78
0,400,1.33
0,401,2.47
0,402,1.78
0,403,1.18
0,404,4.58
0,405,1.39
0,406,1.31
0,407,4.76
0,408,1.71
0,409,1.93
0,410,4.48
0,411,3.64
0,412,1.23
0,413,2.87
0,414,3.85
0,415,1.81
0,416,1.43
0,417,3.24
0,418,2.99
0,419,1.34
0,420,3.79
0,421,4.63
0,422,4.69
0,423,2.57
0,424,3.13
0,425,4.84
0,426,1.9
0,427,1.45
0,428,4.45
0,429,1.7
0,430,4.32
0,431,1.24
0,432,1.03
0,433,1.17
0,434,2.36
0,435,1.44
0,436,2.63
0,437,4.07
0,438,3.96
0,439,3.6
0,440,4.52
0,441,2.88
0,442,1.8
0,443,3.84
0,444,3.14
0,445,3.32
0,446,4.85
0,447,1.81
0,448,3.95
0,449,2.31
1,0,3.32
1,1,4.68
1,2,3.78
1,3,3.6
1,4,3.08
1,5,3.14
1,6,2.61
1,7,2.96
1,8,4.03
1,9,1.95
1,10,2.87
1,11,4.92
1,12,4.81
1,13,3.5
1,14,1.61
1,15,4.61
1,16,1.33
1,17,3.71
1,18,1.28
1,19,3.58
1,20,1.27
1,21,2.37
1,22,3.71
1,23,2.34
1,24,4.52
1,25,2.27
1,26,4.12
1,27,3.67
1,28,4.75
1,29,4.8
1,30,4.72
1,31,4.35
1,32,1.54
1,33,4.21
1,34,4.38
1,35,3.49
1,36,2.56
1,37,1.77
1,38,1.65
1,39,1.02
1,40,3.97
1,41,4.1
1,42,4.31
1,43,1.38
1,44,4.63
1,45,3.05
1,46,3.96
1,47,3.77
1,48,3.55
1,49,4.11
1,50,4.71
1,51,1.78
1,52,3.37
1,53,2.54
1,54,2.19
1,55,2.82
1,56,2.16
1,57,2.74
1,58,2.83
1,59,2.27
1,60,4.3
1,61,3.47
1,62,1.68
1,63,3.86
1,64,2.49
1,65,1.56
1,66,4.72
1,67,3.34
1,68,1.44
1,69,4.49
1,70,3.46
1,71,1.35
1,72,3.46
1,73,3.72
1,74,1.79
1,75,2.19
1,76,3.51
1,77,3.25
1,78,2.37
1,79,3.18
1,80,1.5
1,81,2.35
1,82,2.74
1,83,2.63
1,84,2.61
1,85,2.03
1,86,2.36
1,87,3.56
1,88,2.8
1,89,4.54
1,90,3.28
1,91,3.51
1,92,2.58
1,93,4.88
1,94,4.65
1,95,2.86
1,96,2.6
1,97,2.91
1,98,1.58
1,99,1.11
1,100,3.6
1,101,3.47
1,102,1.48
1,103,2.74
1,104,2.75
1,105,2.25
1,106,3.07
1,107,2.12
1,108,1.28
1,109,2.15
1,110,4.23
1,111,1.65
1,112,4.44
1,113,2.17
1,114,3.43
1,115,3.77
1,116,3.18
1,117,3.6
1,118,2.15
1,119,1.77
1,120,3.34
1,121,4.58
1,122,2.28
1,123,3.88
1,124,1.21
1,125,2.3
1,126,3.44
1,127,4.88
1,128,1.63
1,129,4.78
1,130,3.2
1,131,4.35
1,132,2.59
1,133,2.28
1,134,1.72
1,135,2.19
1,136,3.45
1,137,4.64
1,138,2.52
1,139,3.99
1,140,1.71
1,141,4.38
1,142,1.84
1,143,3.3
1,144,2.4
1,145,2.03
1,146,3.13
1,147,4.76
1,148,4.01
1,149,2.81
1,150,2.91
1,151,4.49
1,152,3.1
1,153,4.07
1,154,4.82
1,155,3.84
1,156,2.39
1,157,3.71
1,158,3.04
1,159,1.74
1,160,2.8
1,161,1.43
1,162,1.17
1,163,4.21
1,164,3.43
1,165,1.01
1,166,3.51
1,167,4.09
1,168,3.29
1,169,1.25
1,170,3.97
1,171,1.82
1,172,4.96
1,173,1.82
1,174,3.16
1,175,1.29
1,176,3.19
1,177,1.72
1,178,3.02
1,179,4.22
1,180,2.52
1,181,2.82
1,182,3.25
1,183,2.23
1,184,1.1
1,185,3.75
1,186,2.73
1,187,1.76
1,188,3.27
1,189,3.11
1,190,3.41
1,191,4.19
1,192,1.06
1,193,2.81
1,194,2.7
1,195,1.25
1,196,1.68
1,197,1.22
1,198,2.51
1,199,3.76
1,200,3.92
1,201,1.57
1,202,3.88
1,203,4.29
1,204,1.24
1,205,2.05
1,206,3.34
1,207,3.96
1,208,2.58
1,209,1.11
1,210,2.83
1,211,4.04
1,212,4.02
1,213,3.44
1,214,3.13
1,215,2.2
1,216,4.35
1,217,1.26
1,218,3.04
1,219,2.18
1,220,2.04
1,221,3.69
1,222,1.6
1,223,1.33
1,224,2.35
1,225,2.87
1,226,1.73
1,227,2.04
1,228,4.47
1,229,3.33
1,230,4.38
1,231,4.74
1,232,4.28
1,233,1.66
1,234,1.53
1,235,4.37
1,236,3.08
1,237,1.42
1,238,3.46
1,239,1.68
1,240,3.22
1,241,3.59
1,242,1.28
1,243,1.25
1,244,4.67
1,245,3.68
1,246,3.89
1,247,3.97
1,248,4.7
1,249,3.12
1,250,2.61
1,251,4.83
1,252,4.8
1,253,2.87
1,254,4.04
1,255,3.64
1,256,2.7
1,257,3.14
1,258,3.02
1,259,3.14
1,260,4.8
1,261,3.31
1,262,2.71
1,263,1.45
1,264,4.49
1,265,4.09
1,266,4.31
1,267,1.77
1,268,1.07
1,269,2.24
1,270,2.89
1,271,1.87
1,272,4.56
1,273,1.17
1,274,2.7
1,275,4.1
1,276,3.15
1,277,3.16
1,278,3.03
1,279,2.55
1,280,1.8
1,281,4.0
1,282,1.63
1,283,4.28
1,284,1.8
1,285,2.71
1,286,2.74
1,287,2.63
1,288,1.24
1,289,4.97
1,290,4.58
1,291,3.59
1,292,1.17
1,293,4.26
1,294,4.22
1,295,3.77
1,296,3.64
1,297,2.85
1,298,2.86
1,299,4.25
1,300,2.54
1,301,1.43
1,302,3.04
1,303,2.67
1,304,3.06
1,305,3.03
1,306,2.15
1,307,2.71
1,308,1.16
1,309,4.22
1,310,3.97
1,311,4.35
1,312,3.65
1,313,4.77
1,314,3.94
1,315,2.76
1,316,1.2
1,317,2.25
1,318,2.71
1,319,2.98
1,320,3.19
1,321,2.99
1,322,3.66
1,323,2.05
1,324,4.75
1,325,2.31
1,326,3.07
1,327,4.94
1,328,2.33
1,329,2.43
1,330,3.45
1,331,3.77
1,332,3.03
1,333,4.72
1,334,1.73
1,335,1.01
1,336,3.94
1,337,3.86
1,338,1.8
1,339,3.12
1,340,3.05
1,341,3.61
1,342,2.54
1,343,3.17
1,344,1.82
1,345,3.95
1,346,3.36
1,347,4.94
1,348,4.04
1,349,1.51
1,350,2.28
1,351,3.62
1,352,3.56
1,353,4.24
1,354,4.82
1,355,4.27
1,356,3.01
1,357,2.69
1,358,2.32
1,359,2.5
1,360,3.7
1,361,4.45
1,362,2.98
1,363,3.7
1,364,3.33
1,365,1.77
1,366,2.23
1,367,2.19
1,368,2.61
1,369,2.67
1,370,2.9
1,371,1.98
1,372,4.51
1,373,4.89
1,374,2.07
1,375,2.42
1,376,1.01
1,377,4.1
1,378,4.41
1,379,4.87
1,380,1.1
1,381,2.87
1,382,1.37
1,383,4.78
1,384,1.46
1,385,3.85
1,386,2.86
1,387,3.35
1,388,2.47
1,389,2.04
1,390,2.04
1,391,2.97
1,392,3.9
1,393,1.26
1,394,1.85
1,395,3.61
1,396,1.99
1,397,1.75
1,398,1.88
1,399,3.18
1,400,4.8
1,401,4.58
1,402,3.9
1,403,3.36
1,404,4.68
1,405,1.27
1,406,1.98
1,407,2.51
1,408,1.73
1,409,4.63
1,410,2.64
1,411,4.27
1,412,4.15
1,413,2.04
1,414,4.35
1,415,3.31
1,416,4.95
1,417,1.25
1,418,3.31
1,419,2.22
1,420,4.55
1,421,3.34
1,422,4.99
1,423,4.84
1,424,1.92
1,425,2.71
1,426,3.51
1,427,3.19
1,428,2.23
1,429,4.31
1,430,3.5
1,431,1.88
1,432,2.1
1,433,4.07
1,434,2.9
1,435,3.89
1,436,4.2
1,437,2.48
1,438,2.1
1,439,3.64
1,440,3.8
1,441,3.3
1,442,4.09
1,443,4.87
1,444,1.6
1,445,3.65
1,446,3.1
1,447,4.27
1,448,4.94
1,449,4.3
2,0,4.74
2,1,1.86
2,2,2.63
2,3,1.94
2,4,2.4
2,5,3.66
2,6,4.47
2,7,4.59
2,8,2.94
2,9,3.63
2,10,1.61
2,11,1.69
2,12,4.34
2,13,2.3
2,14,3.97
2,15,2.8
2,16,3.94
2,17,3.37
2,18,3.66
2,19,4.36
2,20,1.67
2,21,2.04
2,22,2.34
2,23,2.75
2,24,1.55
2,25,2.81
2,26,3.69
2,27,1.4
2,28,3.05
2,29,3.91
2,30,1.15
2,31,1.01
2,32,3.83
2,33,2.17
2,34,2.86
2,35,4.73
2,36,1.46
2,37,3.62
2,38,2.94
2,39,3.15
2,40,4.33
2,41,2.57
2,42,4.03
2,43,2.27
2,44,3.56
2,45,4.53
2,46,2.25
2,47,3.23
2,48,4.23
2,49,1.33
2,50,4.78
2,51,1.35
2,52,3.33
2,53,3.88
2,54,3.0
2,55,2.26
2,56,4.14
2,57,2.35
2,58,2.35
2,59,4.94
2,60,2.74
2,61,2.39
2,62,1.68
2,63,2.0
2,64,2.24
2,65,1.02
2,66,1.46
2,67,1.65
2,68,4.73
2,69,2.31
2,70,3.12
2,71,3.15
2,72,4.25
2,73,4.3
2,74,2.77
2,75,2.54
2,76,1.71
2,77,3.17
2,78,1.81
2,79,4.53
2,80,4.67
2,81,1.49
2,82,2.54
2,83,2.06
2,84,4.12
2,85,1.38
2,86,4.53
2,87,1.49
2,88,4.45
2,89,1.49
2,90,2.52
2,91,4.19
2,92,1.22
2,93,2.99
2,94,4.21
2,95,4.38
2,96,4.3
2,97,4.34
2,98,4.04
2,99,3.76
2,100,2.44
2,101,3.83
2,102,3.34
2,103,3.69
2,104,3.17
2,105,4.56
2,106,3.78
2,107,1.96
2,108,1.36
2,109,1.02
2,110,1.17
2,111,1.86
2,112,4.06
2,113,2.83
2,114,1.37
2,115,3.11
2,116,1.5
2,117,2.94
2,118,4.78
2,119,3.01
2,120,3.8
2,121,2.69
2,122,1.78
2,123,2.71
2,124,2.35
2,125,2.62
2,126,4.59
2,127,3.48
2,128,1.21
2,129,4.1
2,130,1.55
2,131,4.17
2,132,2.88
2,133,4.81
2,134,2.46
2,135,1.22
2,136,4.43
2,137,4.11
2,138,1.75
2,139,1.14
2,140,1.43
2,141,2.85
2,142,2.24
2,143,4.38
2,144,3.1
2,145,4.95
2,146,2.47
2,147,3.1
2,148,3.53
2,149,4.24
2,150,3.85
2,151,4.66
2,152,1.37
2,153,4.05
2,154,1.35
2,155,1.43
2,156,4.94
2,157,4.99
2,158,2.34
2,159,3.48
2,160,4.44
2,161,3.52
2,162,4.33
2,163,4.78
2,164,1.23
2,165,1.11
2,166,4.83
2,167,2.91
2,168,4.15
2,169,2.5
2,170,4.39
2,171,2.64
2,172,4.34
2,173,2.08
2,174,3.04
2,175,3.35
2,176,2.71
2,177,3.33
2,178,1.91
2,179,2.12
2,180,4.52
2,181,2.91
2,182,4.03
2,183,1.64
2,184,3.42
2,185,4.32
2,186,1.21
2,187,2.23
2,188,2.96
2,189,2.33
2,190,3.06
2,191,1.56
2,192,3.08
2,193,2.99
2,194,2.46
2,195,2.88
2,196,2.89
2,197,3.27
2,198,4.79
2,199,3.6
2,200,2.42
2,201,1.86
2,202,1.72
2,203,4.84
2,204,4.43
2,205,2.06
2,206,4.24
2,207,4.78
2,208,4.05
2,209,4.49
2,210,2.52
2,211,1.35
2,212,1.96
2,213,1.73
2,214,2.8
2,215,4.03
2,216,2.58
2,217,1.79
2,218,2.91
2,219,4.97
2,220,3.42
2,221,2.24
2,222,2.87
2,223,1.12
2,224,4.54
2,225,1.93
2,226,4.36
2,227,1.15
2,228,3.98
2,229,2.23
2,230,1.22
2,231,1.83
2,232,2.51
2,233,2.22
2,234,1.47
2,235,1.91
2,236,3.23
2,237,2.56
2,238,1.04
2,239,3.66
2,240,2.14
2,241,2.6
2,242,1.6
2,243,1.17
2,244,2.94
2,245,3.81
2,246,4.72
2,247,2.39
2,248,4.48
2,249,2.29
2,250,3.97
2,251,1.63
2,252,2.5
2,253,2.15
2,254,1.53
2,255,1.36
2,256,2.72
2,257,4.53
2,258,2.31
2,259,3.84
2,260,1.82
2,261,2.83
2,262,4.24
2,263,2.14
2,264,2.3
2,265,1.44
2,266,3.43
2,267,4.13
2,268,2.47
2,269,4.65
2,270,2.97
2,271,4.3
2,272,2.68
2,273,2.46
2,274,3.35
2,275,3.61
2,276,1.96
2,277,3.22
2,278,2.01
2,279,4.5
2,280,5.0
2,281,1.91
2,282,1.14
2,283,3.08
2,284,4.76
2,285,3.15
2,286,1.29
2,287,2.8
2,288,3.33
2,289,4.02
2,290,4.08
2,291,3.88
2,292,3.12
2,293,3.94
2,294,2.52
2,295,2.49
2,296,4.84
2,297,1.14
2,298,1.46
2,299,1.27
2,300,2.65
2,301,3.49
2,302,2.51
2,303,2.37
2,304,4.98
2,305,1.65
2,306,4.93
2,307,2.02
2,308,3.12
2,309,1.74
2,310,2.5
2,311,1.98
2,312,1.08
2,313,4.33
2,314,2.81
2,315,2.66
2,316,4.48
2,317,4.92
2,318,4.91
2,319,4.6
2,320,1.89
2,321,1.76
2,322,2.95
2,323,2.82
2,324,3.04
2,325,2.81
2,326,1.96
2,327,1.9
2,328,1.67
2,329,3.53
2,330,4.7
2,331,4.07
2,332,2.4
2,333,3.27
2,334,2.19
2,335,1.71
2,336,4.28
2,337,3.05
2,338,3.03
2,339,2.05
2,340,4.86
2,341,4.61
2,342,4.38
2,343,2.93
2,344,3.43
2,345,2.92
2,346,4.34
2,347,1.96
2,348,3.68
2,349,2.87
2,350,3.47
2,351,4.75
2,352,2.15
2,353,4.03
2,354,3.47
2,355,1.17
2,356,3.57
2,357,3.2
2,358,4.23
2,359,4.83
2,360,3.56
2,361,3.0
2,362,1.36
2,363,4.89
2,364,4.41
2,365,2.25
2,366,2.18
2,367,2.45
2,368,2.33
2,369,3.36
2,370,5.0
2,371,2.69
2,372,3.27
2,373,3.02
2,374,3.9
2,375,3.19
2,376,4.59
2,377,2.67
2,378,4.78
2,379,4.21
2,380,1.91
2,381,3.95
2,382,4.4
2,383,2.17
2,384,1.78
2,385,1.87
2,386,1.98
2,387,3.74
2,388,2.96
2,389,4.03
2,390,2.47
2,391,4.3
2,392,2.6
2,393,4.24
2,394,3.58
2,395,1.12
2,396,2.84
2,397,1.76
2,398,2.77
2,399,2.08
2,400,2.4
2,401,3.11
2,402,4.36
2,403,4.37
2,404,1.07
2,405,3.62
2,406,4.78
2,407,1.08
2,408,2.34
2,409,3.9
2,410,1.1
2,411,2.06
2,412,2.25
2,413,1.84
2,414,3.6
2,415,2.14
2,416,2.65
2,417,1.08
2,418,4.94
2,419,3.3
2,420,2.25
2,421,3.02
2,422,3.57
2,423,1.43
2,424,4.36
2,425,4.64
2,426,1.44
2,427,4.94
2,428,1.63
2,429,3.4
2,430,4.16
2,431,2.62
2,432,4.2
2,433,2.03
2,434,4.06
2,435,1.05
2,436,3.55
2,437,2.3
2,438,2.52
2,439,4.09
2,440,3.93
2,441,2.34
2,442,4.04
2,443,2.95
2,444,1.72
2,445,4.1
2,446,3.99
2,447,1.03
2,448,3.54
2,449,3.92
3,0,2.02
3,1,1.23
3,2,4.1
3,3,4.04
3,4,4.58
3,5,4.8
3,6,4.95
3,7,2.58
3,8,1.8
3,9,3.31
3,10,2.47
3,11,1.24
3,12,1.48
3,13,4.2
3,14,3.18
3,15,4.33
3,16,2.84
3,17,3.82
3,18,3.58
3,19,4.99
3,20,4.94
3,21,2.0
3,22,2.72
3,23,2.85
3,24,4.47
3,25,4.84
3,26,4.88
3,27,1.63
3,28,1.77
3,29,3.7
3,30,3.73
3,31,1.34
3,32,3.15
3,33,3.46
3,34,4.9
3,35,1.81
3,36,4.59
3,37,4.64
3,38,1.24
3,39,2.09
3,40,1.42
3,41,4.32
3,42,2.65
3,43,4.02
3,44,3.56
3,45,1.35
3,46,4.77
3,47,2.15
3,48,1.5
3,49,4.26
3,50,1.49
3,51,1.32
3,52,4.42
3,53,4.64
3,54,4.03
3,55,2.95
3,56,4.87
3,57,2.26
3,58,2.23
3,59,1.91
3,60,3.87
3,61,2.5
3,62,4.98
3,63,4.43
3,64,1.45
3,65,4.4
3,66,3.5
3,67,4.51
3,68,2.27
3,69,2.51
3,70,3.4
3,71,2.93
3,72,3.61
3,73,4.9
3,74,4.86
3,75,4.5
3,76,4.5
3,77,4.75
3,78,3.36
3,79,3.9
3,80,3.91
3,81,4.68
3,82,4.46
3,83,2.01
3,84,1.5
3,85,3.02
3,86,3.81
3,87,3.37
3,88,3.98
3,89,1.87
3,90,1.3
3,91,1.87
3,92,1.03
3,93,3.46
3,94,3.5
3,95,2.59
3,96,1.08
3,97,2.03
3,98,2.62
3,99,3.32
3,100,4.32
3,101,2.99
3,102,5.0
3,103,2.98
3,104,2.83
3,105,2.95
3,106,2.05
3,107,2.22
3,108,4.46
3,109,2.13
3,110,3.55
3,111,3.45
3,112,3.34
3,113,2.28
3,114,4.97
3,115,3.55
3,116,4.5
3,117,1.76
3,118,4.82
3,119,3.68
3,120,2.02
3,121,1.39
3,122,1.56
3,123,1.23
3,124,2.89
3,125,4.95
3,126,1.3
3,127,2.77
3,128,4.7
3,129,4.08
3,130,2.31
3,131,2.95
3,132,4.58
3,133,3.62
3,134,4.7
3,135,1.29
3,136,2.59
3,137,3.8
3,138,4.59
3,139,1.39
3,140,1.35
3,141,1.13
3,142,1.62
3,143,2.48
3,144,3.25
3,145,4.31
3,146,2.71
3,147,3.17
3,148,1.31
3,149,3.34
3,150,2.31
3,151,4.39
3,152,2.83
3,153,1.42
3,154,3.64
3,155,3.75
3,156,2.86
3,157,1.51
3,158,4.32
3,159,1.54
3,160,3.46
3,161,1.53
3,162,1.16
3,163,2.9
3,164,1.93
3,165,4.67
3,166,3.66
3,167,3.72
3,168,3.48
3,169,4.39
3,170,4.14
3,171,3.44
3,172,3.6
3,173,4.41
3,174,3.74
3,175,1.66
3,176,4.11
3,177,3.12
3,178,4.95
3,179,3.44
3,180,4.21
3,181,3.81
3,182,3.79
3,183,3.24
3,184,2.1
3,185,2.76
3,186,4.3
3,187,2.18
3,188,2.58
3,189,4.76
3,190,1.35
3,191,1.65
3,192,1.45
3,193,2.73
3,194,2.9
3,195,1.15
3,196,3.14
3,197,3.73
3,198,1.77
3,199,4.87
3,200,1.02
3,201,1.23
3,202,1.95
3,203,3.11
3,204,2.2
3,205,2.53
3,206,3.05
3,207,3.51
3,208,2.94
3,209,2.21
3,210,4.13
3,211,4.32
3,212,2.73
3,213,2.42
3,214,4.82
3,215,4.96
3,216,4.12
3,217,2.69
3,218,1.12
3,219,3.2
3,220,2.6
3,221,3.15
3,222,4.72
3,223,1.72
3,224,1.02
3,225,2.96
3,226,3.91
3,227,3.91
3,228,3.48
3,229,3.54
3,230,3.35
3,231,2.8
3,232,3.58
3,233,3.29
3,234,1.26
3,235,4.75
3,236,2.89
3,237,4.83
3,238,2.4
3,239,1.16
3,240,1.33
3,241,4.97
3,242,2.97
3,243,4.67
3,244,2.61
3,245,4.49
3,246,1.45
3,247,2.29
3,248,4.5
3,249,3.13
3,250,1.87
3,251,3.49
3,252,2.45
3,253,2.36
3,254,2.38
3,255,4.82
3,256,3.74
3,257,2.76
3,258,2.84
3,259,1.48
3,260,4.41
3,261,4.7
3,262,3.25
3,263,4.54
3,264,1.79
3,265,2.82
3,266,4.06
3,267,2.27
3,268,1.13
3,269,1.75
3,270,4.98
3,271,1.55
3,272,3.02
3,273,3.05
3,274,3.66
3,275,4.85
3,276,2.88
3,277,4.69
3,278,4.95
3,279,1.91
3,280,3.47
3,281,2.85
3,282,2.82
3,283,2.88
3,284,2.02
3,285,2.74
3,286,4.73
3,287,3.57
3,288,4.41
3,289,3.14
3,290,1.68
3,291,4.02
3,292,3.24
3,293,3.41
3,294,3.76
3,295,4.93
3,296,2.93
3,297,1.56
3,298,1.11
3,299,3.0
3,300,3.98
3,301,4.59
3,302,1.89
3,303,2.27
3,304,1.5
3,305,4.71
3,306,1.08
3,307,3.96
3,308,2.02
3,309,1.45
3,310,2.16
3,311,3.46
3,312,3.35
3,313,1.16
3,314,3.28
3,315,4.41
3,316,3.44
3,317,1.3
3,318,3.97
3,319,2.93
3,320,4.23
3,321,3.6
3,322,4.34
3,323,3.62
3,324,2.45
3,325,3.49
3,326,1.86
3,327,4.57
3,328,2.72
3,329,2.72
3,330,2.09
3,331,2.53
3,332,2.94
3,333,4.28
3,334,3.62
3,335,3.29
3,336,2.24
3,337,3.38
3,338,3.25
3,339,2.02
3,340,2.88
3,341,4.74
3,342,1.13
3,343,3.86
3,344,4.3
3,345,4.61
3,346,4.86
3,347,2.47
3,348,1.2
3,349,2.75
3,350,2.0
3,351,4.79
3,352,3.66
3,353,4.0
3,354,1.72
3,355,1.05
3,356,2.09
3,357,1.67
3,358,4.2
3,359,1.86
3,360,4.72
3,361,1.93
3,362,3.86
3,363,4.91
3,364,1.58
3,365,2.45
3,366,4.93
3,367,1.78
3,368,2.96
3,369,4.52
3,370,1.2
3,371,2.29
3,372,1.4
3,373,1.08
3,374,1.05
3,375,2.51
3,376,1.78
3,377,4.77
3,378,1.68
3,379,1.8
3,380,1.85
3,381,2.49
3,382,4.96
3,383,1.15
3,384,1.36
3,385,3.72
3,386,2.68
3,387,2.35
3,388,2.75
3,389,2.88
3,390,3.5
3,391,4.26
3,392,2.33
3,393,4.03
3,394,3.54
3,395,3.16
3,396,1.83
